"X","hotel_name","clean_score","location_score","service_score","room_score","money_score","food_score","transport_score","facilities_score","culture_score","joy_score","Hotel_Address","Average_Score","Total_Number_of_Reviews","lat","lng","country","id"
"435","H tel Exquis by Elegancia",0.135802469135802,0.0493827160493827,0.0493827160493827,0.246913580246914,0.123456790123457,0.259259259259259,0.0246913580246914,0,0,0.0617283950617284,"71 Rue de Charonne 11th arr 75011 Paris France",8.9,920,48.8536854,2.3805796,"France",691
"436","H tel F licien by Elegancia",0.185185185185185,0.037037037037037,0.111111111111111,0.185185185185185,0.111111111111111,0.185185185185185,0.111111111111111,0,0,0,"21 rue F licien David 16th arr 75016 Paris France",8.4,448,48.8493082,2.2743626,"France",293
"437","H tel Fabric",0.177777777777778,0.0222222222222222,0.0222222222222222,0.111111111111111,0.0222222222222222,0.288888888888889,0.0444444444444444,0.0222222222222222,0,0.0888888888888889,"31 rue de la Folie M ricourt 11th arr 75011 Paris France",9.3,344,48.8629329,2.3723823,"France",419
"438","H tel France d Antin Op ra",0.0625,0.0625,0.125,0.0625,0.125,0.3125,0.0625,0,0,0.125,"22 rue d Antin 2nd arr 75002 Paris France",8.5,173,48.8692566,2.3339369,"France",310
"439","H tel Gustave",0.185714285714286,0.0571428571428571,0.0142857142857143,0.242857142857143,0.0142857142857143,0.0857142857142857,0,0.0142857142857143,0,0.0142857142857143,"34 Rue Viala 15th arr 75015 Paris France",8.8,625,48.8502052,2.289043,"France",450
"440","H tel Hor",0.166666666666667,0.0333333333333333,0.0277777777777778,0.138888888888889,0.0388888888888889,0.15,0.0277777777777778,0.0222222222222222,0,0.0388888888888889,"160 Rue La Fayette 10th arr 75010 Paris France",8.6,1090,48.8793427,2.3577745,"France",185
"441","H tel Horset Op ra Best Western Premier Collection",0.172413793103448,0.0431034482758621,0.0344827586206897,0.137931034482759,0.0431034482758621,0.28448275862069,0.0689655172413793,0,0.00862068965517241,0.0603448275862069,"18 Rue d Antin 2nd arr 75002 Paris France",8.5,941,48.8691686,2.3337818,"France",213
"442","H tel Jos phine by Happyculture",0.0909090909090909,0.0606060606060606,0,0.121212121212121,0.121212121212121,0.363636363636364,0,0,0,0,"67 rue Blanche 9th arr 75009 Paris France",8.1,395,48.8823141,2.3316688,"France",660
"443","H tel Juliana Paris",0.104651162790698,0.0930232558139535,0,0.302325581395349,0.0116279069767442,0.127906976744186,0.0232558139534884,0.0116279069767442,0,0.0232558139534884,"10 12 rue Cognacq Jay 7th arr 75007 Paris France",8.6,577,48.8619373,2.3040298,"France",27
"444","H tel Keppler",0.155555555555556,0.0444444444444444,0.0666666666666667,0.177777777777778,0,0.266666666666667,0.0888888888888889,0,0,0.0888888888888889,"10 Rue Kepler 16th arr 75016 Paris France",9.1,338,48.8699103,2.2973386,"France",51
"445","H tel L Echiquier Op ra Paris MGallery by Sofitel",0.338235294117647,0.0588235294117647,0.0441176470588235,0.338235294117647,0.117647058823529,0.426470588235294,0.0588235294117647,0.0147058823529412,0,0.0294117647058824,"38 rue de l Echiquier 10th arr 75010 Paris France",9.1,666,48.8719889,2.3492913,"France",479
"446","H tel La Comtesse by Elegancia",0.1,0.02,0.08,0.22,0.06,0.3,0.1,0,0,0.02,"29 Avenue De Tourville 7th arr 75007 Paris France",9,363,48.853865,2.3072019,"France",369
"447","H tel La Parizienne by Elegancia",0.175438596491228,0.0526315789473684,0.0175438596491228,0.280701754385965,0.0175438596491228,0.245614035087719,0.0175438596491228,0,0,0.0701754385964912,"33 Boulevard du Montparnasse 6th arr 75006 Paris France",8.5,672,48.8450894,2.3209503,"France",431
"448","H tel Lancaster Paris Champs Elys es",0.214285714285714,0.0952380952380952,0.0476190476190476,0.142857142857143,0.0238095238095238,0.119047619047619,0,0.0238095238095238,0.0238095238095238,0.119047619047619,"7 rue de Berri 8th arr 75008 Paris France",8.8,254,48.8723438,2.3033378,"France",680
"449","H tel Le Bellechasse Saint Germain",0.24,0.08,0,0.28,0.12,0.24,0.04,0,0,0,"8 Rue De Bellechasse 7th arr 75007 Paris France",8.7,307,48.8597024,2.3239701,"France",716
"450","H tel Le M",0.173076923076923,0.0576923076923077,0.0192307692307692,0.0961538461538462,0.0384615384615385,0.230769230769231,0.0192307692307692,0.0192307692307692,0,0.0192307692307692,"20 bis rue de la Ga t 14th arr 75014 Paris France",8.2,1140,48.8397623,2.3235324,"France",269
"451","H tel Le Marianne",0.137931034482759,0.0689655172413793,0.0689655172413793,0.103448275862069,0.0344827586206897,0.103448275862069,0.0344827586206897,0.0344827586206897,0,0.137931034482759,"11 rue Paul Baudry 8th arr 75008 Paris France",8.7,213,48.8725794,2.3075779,"France",85
"452","H tel Le Relais Saint Germain",0.2,0.2,0.1,0.1,0,0.3,0,0.2,0,0,"9 Carrefour de l Od on 6th arr 75006 Paris France",9.3,107,48.8519208,2.338878,"France",743
"453","H tel Le Royal Monceau Raffles Paris",0.25,0.166666666666667,0.0833333333333333,0,0.0833333333333333,0.25,0,0,0,0,"37 Avenue Hoche 8th arr 75008 Paris France",9.3,119,48.8756359,2.3004967,"France",474
"454","H tel Le Walt",0.114285714285714,0.142857142857143,0.0285714285714286,0.2,0.171428571428571,0.257142857142857,0.0571428571428571,0,0,0.142857142857143,"37 Avenue De La Motte Picquet 7th arr 75007 Paris France",8.8,257,48.8547161,2.306642,"France",473
"455","H tel Les Dames du Panth on",0.03125,0.03125,0,0.125,0.03125,0.0625,0.0625,0,0,0,"19 place du Panth on 5th arr 75005 Paris France",8.8,234,48.845743,2.34493,"France",225
"456","H tel Madison by MH",0.16,0.08,0.04,0.16,0.04,0.24,0.02,0,0,0.02,"143 Boulevard Saint Germain 6th arr 75006 Paris France",8.8,478,48.8531641,2.3344097,"France",146
"457","H tel Mansart Esprit de France",0.206349206349206,0.0158730158730159,0.0158730158730159,0.158730158730159,0.0476190476190476,0.158730158730159,0.111111111111111,0.0158730158730159,0,0.0793650793650794,"5 rue des Capucines 1st arr 75001 Paris France",8.6,611,48.8684776,2.3298238,"France",572
"458","H tel Mathis Elys es",0.153846153846154,0.0989010989010989,0.043956043956044,0.142857142857143,0.043956043956044,0.043956043956044,0.0549450549450549,0.032967032967033,0,0.120879120879121,"3 rue de Ponthieu 8th arr 75008 Paris France",8.7,652,48.8700325,2.3112736,"France",393
"459","H tel Mayfair Paris",0.111111111111111,0,0.166666666666667,0.0555555555555556,0,0.0555555555555556,0.166666666666667,0.0555555555555556,0,0.111111111111111,"3 Rue Rouget De Lisle 1st arr 75001 Paris France",8.5,182,48.8661363,2.3260648,"France",397
"460","H tel Moli re",0.194029850746269,0.104477611940299,0.0298507462686567,0.149253731343284,0.0895522388059701,0.328358208955224,0.0597014925373134,0.0298507462686567,0,0.0597014925373134,"21 rue Moli re 1st arr 75001 Paris France",9.2,579,48.8655293,2.3360102,"France",294
"461","H tel Monna Lisa Champs Elys es",0.205128205128205,0.0256410256410256,0.0256410256410256,0.205128205128205,0.0512820512820513,0.153846153846154,0.0256410256410256,0.0256410256410256,0,0.205128205128205,"97 rue La Bo tie 8th arr 75008 Paris France",8.7,418,48.874853,2.3245798,"France",767
"462","H tel Montmartre Mon Amour",0.133333333333333,0.0666666666666667,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0666666666666667,0.0333333333333333,0.0333333333333333,0,0.0333333333333333,"7 Rue Paul Albert 18th arr 75018 Paris France",8.1,494,48.886687,2.3449332,"France",686
"463","H tel Original Paris",0.0952380952380952,0,0.0476190476190476,0.19047619047619,0.0952380952380952,0.0476190476190476,0.0476190476190476,0,0,0.0476190476190476,"8 Boulevard Beaumarchais 11th arr 75011 Paris France",8.9,148,48.8546989,2.3691899,"France",709
"464","H tel Paris Bastille Boutet MGallery by Sofitel",0.185185185185185,0.037037037037037,0,0.222222222222222,0.037037037037037,0.222222222222222,0,0,0,0.037037037037037,"22 24 Rue Faidherbe 11th arr 75011 Paris France",8.8,381,48.8519215,2.3839993,"France",302
"465","H tel Pont Royal",0,0.0967741935483871,0,0.0645161290322581,0.032258064516129,0.0967741935483871,0,0.032258064516129,0,0.032258064516129,"5 7 Rue De Montalembert 7th arr 75007 Paris France",8.6,249,48.8565629,2.3273623,"France",555
"466","H tel Powers",0.0973451327433628,0.106194690265487,0.00884955752212389,0.123893805309735,0.0265486725663717,0.132743362831858,0.0176991150442478,0.00884955752212389,0,0.0973451327433628,"52 rue Francois 1er 8th arr 75008 Paris France",8.5,956,48.8691409,2.3031503,"France",591
"467","H tel R de Paris Boutique Hotel",0.184615384615385,0.0923076923076923,0.0769230769230769,0.261538461538462,0.107692307692308,0.2,0.0153846153846154,0.0307692307692308,0,0.0615384615384615,"41 rue de Clichy 9th arr 75009 Paris France",9.1,533,48.8799239,2.3288332,"France",525
"468","H tel Raphael",0.138888888888889,0.0833333333333333,0.0277777777777778,0.138888888888889,0.0555555555555556,0.111111111111111,0,0,0,0.0833333333333333,"17 Avenue Kl ber 16th arr 75016 Paris France",8.7,282,48.8713239,2.2937849,"France",193
"469","H tel Recamier",0.133333333333333,0.0666666666666667,0,0.133333333333333,0,0.133333333333333,0,0,0,0,"3 Bis Place Saint Sulpice 6th arr 75006 Paris France",9,164,48.8503493,2.3344305,"France",378
"470","H tel Regent s Garden",0.205128205128205,0.0769230769230769,0,0.128205128205128,0.0512820512820513,0.256410256410256,0,0,0,0.102564102564103,"6 Rue Pierre Demours 17th arr 75017 Paris France",9.1,552,48.8797513,2.2919634,"France",632
"471","H tel Regina",0.157232704402516,0.119496855345912,0.050314465408805,0.157232704402516,0.0566037735849057,0.0880503144654088,0.0754716981132075,0.0188679245283019,0,0.0251572327044025,"2 place des Pyramides 1st arr 75001 Paris France",9,1329,48.8637503,2.3320406,"France",247
"472","H tel Regina Op ra Grands Boulevards",0.0952380952380952,0.0952380952380952,0.0952380952380952,0.238095238095238,0.19047619047619,0.0952380952380952,0.0952380952380952,0,0,0,"11 Bis rue Mazagran 10th arr 75010 Paris France",7.9,287,48.8708508,2.3515882,"France",77
"473","H tel Saint Marc",0.3,0.15,0,0.375,0.15,0.225,0.075,0.05,0,0.05,"36 Rue Saint Marc 2nd arr 75002 Paris France",9.3,377,48.8708863,2.3382128,"France",471
"474","H tel Saint Paul Rive Gauche",0.3,0.15,0.05,0.25,0,0.3,0.1,0,0.05,0.05,"43 rue Monsieur le Prince 6th arr 75006 Paris France",8.9,135,48.8496819,2.3402806,"France",535
"475","H tel San R gis",0.233333333333333,0.1,0.0333333333333333,0.2,0,0.166666666666667,0,0,0.0333333333333333,0.0333333333333333,"12 Rue Jean Goujon 8th arr 75008 Paris France",8.7,277,48.8665788,2.3084447,"France",109
"476","H tel Square Louvois",0.214285714285714,0.0357142857142857,0.0357142857142857,0.178571428571429,0.107142857142857,0.214285714285714,0.0357142857142857,0,0,0.0357142857142857,"12 Rue de Louvois 2nd arr 75002 Paris France",9.3,320,48.8684165,2.336869,"France",105
"477","H tel Th r se",0.0909090909090909,0,0.0681818181818182,0.113636363636364,0.136363636363636,0.318181818181818,0,0,0,0.0227272727272727,"5 7 Rue Th r se 1st arr 75001 Paris France",9,509,48.8816306,2.2992146,"France",557
"478","H tel Thoumieux",0.294117647058824,0.117647058823529,0.0588235294117647,0.235294117647059,0.0588235294117647,0.352941176470588,0.117647058823529,0,0,0.117647058823529,"79 rue Saint Dominique 7th arr 75007 Paris France",8.9,127,48.8595985,2.3088076,"France",700
"479","H tel Vernet",0.0793650793650794,0.111111111111111,0.0158730158730159,0.0634920634920635,0.0476190476190476,0.111111111111111,0,0,0,0.126984126984127,"25 Rue Vernet 8th arr 75008 Paris France",8.6,473,48.871859,2.2978177,"France",344
"480","H tel Victor Hugo Paris Kl ber",0.125,0.0416666666666667,0,0.0833333333333333,0.166666666666667,0.0416666666666667,0.0833333333333333,0,0,0,"19 Rue Copernic 16th arr 75016 Paris France",7.9,236,48.8690198,2.2891278,"France",226
"481","H tel Waldorf Trocad ro",0.0888888888888889,0.111111111111111,0.0222222222222222,0.133333333333333,0.111111111111111,0.155555555555556,0.0444444444444444,0,0,0,"97 rue Lauriston 16th arr 75016 Paris France",8.5,338,48.8672694,2.2878666,"France",768
"482","H tel Westminster",0.16,0.104,0.016,0.144,0.04,0.208,0.016,0.016,0,0.08,"13 Rue De La Paix 2nd arr 75002 Paris France",8.4,1374,48.8693409,2.3310263,"France",121
"483","H10 Art Gallery 4 Sup",0.130081300813008,0.040650406504065,0.016260162601626,0.219512195121951,0.0569105691056911,0.32520325203252,0.016260162601626,0.032520325203252,0,0.032520325203252,"Enric Granados 62 64 Eixample 08008 Barcelona Spain",8.8,1693,41.392018,2.157066,"Spain",917
"484","H10 Casa Mimosa 4 Sup",0.25,0.211538461538462,0.0576923076923077,0.288461538461538,0.0192307692307692,0.288461538461538,0.0769230769230769,0.0384615384615385,0.0192307692307692,0.0576923076923077,"Pau Claris 179 Eixample 08037 Barcelona Spain",9.6,454,41.3962106,2.1621171,"Spain",1145
"485","H10 Casanova",0.244897959183673,0.0408163265306122,0,0.224489795918367,0.0408163265306122,0.142857142857143,0.0408163265306122,0,0,0.0204081632653061,"Gran Via 559 Eixample 08012 Barcelona Spain",8.6,641,41.3842608,2.1609471,"Spain",946
"486","H10 Cubik 4 Sup",0.196078431372549,0.124183006535948,0.0392156862745098,0.274509803921569,0.0261437908496732,0.248366013071895,0.0326797385620915,0.0196078431372549,0,0.0326797385620915,"V a Laietana 69 Ciutat Vella 08003 Barcelona Spain",9.3,1398,41.388024,2.1731556,"Spain",1305
"487","H10 Itaca",0.0816326530612245,0.0408163265306122,0.0204081632653061,0.102040816326531,0.0204081632653061,0.183673469387755,0.0612244897959184,0.0204081632653061,0,0.0408163265306122,"Avenida Roma 22 30 Eixample 08015 Barcelona Spain",8.2,732,41.3810311,2.1455516,"Spain",815
"488","H10 London Waterloo",0.172619047619048,0.0297619047619048,0.0119047619047619,0.160714285714286,0.0476190476190476,0.220238095238095,0.0178571428571429,0.00595238095238095,0,0.0178571428571429,"284 To 302 Waterloo Road Southwark London SE1 8RQ United Kingdom",8.5,1114,51.4988817,-0.1062888,"United Kingdom",364
"489","H10 Marina Barcelona",0.144230769230769,0.0961538461538462,0.0288461538461538,0.192307692307692,0.0673076923076923,0.317307692307692,0.0192307692307692,0.00961538461538462,0,0.0192307692307692,"Avenida Bogatell 64 68 Sant Mart 08005 Barcelona Spain",8.2,1579,41.393227,2.1927427,"Spain",798
"490","H10 Metropolitan 4 Sup",0.165829145728643,0.110552763819095,0.0301507537688442,0.14070351758794,0.050251256281407,0.241206030150754,0.0301507537688442,0.0251256281407035,0,0.0351758793969849,"Rambla Catalunya 7 9 Eixample 08007 Barcelona Spain",9.2,1834,41.3875467,2.1673975,"Spain",1200
"491","H10 Port Vell 4 Sup",0.0948905109489051,0.0656934306569343,0.0218978102189781,0.145985401459854,0.0364963503649635,0.27007299270073,0.0145985401459854,0.0145985401459854,0,0.0218978102189781,"Pas de Sota Muralla 9 Ciutat Vella 08003 Barcelona Spain",9.2,1261,41.3815625,2.1838458,"Spain",1124
"492","H10 Universitat",0.189473684210526,0.0631578947368421,0.0105263157894737,0.168421052631579,0.0526315789473684,0.284210526315789,0.0315789473684211,0,0,0.0315789473684211,"Ronda Universitat 21 Eixample 08007 Barcelona Spain",8.5,1403,41.3869565,2.1665338,"Spain",1231
"493","H10 Urquinaona Plaza",0.115789473684211,0.0842105263157895,0.0421052631578947,0.152631578947368,0.0526315789473684,0.194736842105263,0.0368421052631579,0.00526315789473684,0,0.0263157894736842,"Pla a Urquinaona 2 Eixample 08010 Barcelona Spain",9.1,1875,41.3892128,2.1726015,"Spain",1175
"494","Hallmark Hotel London Chigwell Prince Regent",0.1796875,0.03125,0.015625,0.1484375,0.0546875,0.171875,0.0078125,0,0,0.015625,"Manor Road London IG8 8AE United Kingdom",6.9,747,51.6068054,0.0590416,"United Kingdom",1067
"495","Ham Yard Hotel",0.0769230769230769,0.115384615384615,0,0.0961538461538462,0.0192307692307692,0.153846153846154,0,0,0,0.0192307692307692,"One Ham Yard Westminster Borough London W1D 7DT United Kingdom",9.5,314,51.511174,-0.1349904,"United Kingdom",1106
"496","Hampshire Hotel Amsterdam American",0.165837479270315,0.0447761194029851,0.0165837479270315,0.165837479270315,0.0447761194029851,0.250414593698176,0.0414593698175788,0.00497512437810945,0,0.0597014925373134,"Leidsekade 97 Amsterdam City Center 1017 PN Amsterdam Netherlands",8.5,4032,52.363889,4.881302,"Netherlands",1044
"497","Hampshire Hotel Rembrandt Square Amsterdam",0.0882352941176471,0.0392156862745098,0.00326797385620915,0.124183006535948,0.0130718954248366,0.189542483660131,0.0326797385620915,0,0,0.0196078431372549,"Amstelstraat 17 Amsterdam City Center 1017 DA Amsterdam Netherlands",7.8,2591,52.3663466,4.8985764,"Netherlands",782
"498","Hampshire Hotel The Manor Amsterdam",0.186440677966102,0.112994350282486,0.0282485875706215,0.124293785310734,0.0677966101694915,0.175141242937853,0.0508474576271186,0.0169491525423729,0,0.0677966101694915,"Linnaeusstraat 89 Oost 1093 EK Amsterdam Netherlands",8.3,1939,52.3591467,4.9263601,"Netherlands",1048
"499","Hampton by Hilton Amsterdam Centre East",0.242857142857143,0.0785714285714286,0.00714285714285714,0.214285714285714,0.0642857142857143,0.357142857142857,0.0214285714285714,0,0,0.0928571428571429,"Panama Laan 188 196 Zeeburg 1019 AZ Amsterdam Netherlands",8.4,1769,52.3714428,4.9346331,"Netherlands",1117
"500","Haymarket Hotel",0.229508196721311,0.131147540983607,0.0163934426229508,0.163934426229508,0.0491803278688525,0.262295081967213,0,0.0163934426229508,0,0,"1 Suffolk Place Westminster Borough London SW1Y 4HX United Kingdom",9.6,255,51.5084595,-0.1311382,"United Kingdom",25
"501","Hazlitt s",0.113636363636364,0.0568181818181818,0.0113636363636364,0.136363636363636,0.0340909090909091,0.0681818181818182,0,0,0,0.0227272727272727,"6 Frith Street Soho Westminster Borough London W1D 3JA United Kingdom",9,465,51.5143447,-0.1318157,"United Kingdom",618
